SRR6743920	SRR6743924	SRR6743927	SRR6743930	SRR6743933	SRR6743936	SRR6743938	SRR6743943	SRR6743949	SRR6743950	SRR6743960	SRR6743965	SRR6743966	SRR6743967	SRR6743968	SRR6743971	SRR6743974	SRR6743975	SRR6743977	SRR6743984	SRR6743990	SRR6743993	SRR6743995	SRR6744018	SRR6744021	SRR6744029	SRR6744030	SRR6744032	SRR6744035	SRR6744038	SRR6744047	SRR6744055	SRR6744056	SRR6744057	SRR6744058	SRR6744059	SRR6744060	SRR6744074	SRR6744075	SRR6744086	SRR6744087	SRR6744092	SRR6744094	SRR6744095	SRR6744097	SRR6744099	SRR6744101	SRR6744105	SRR6744107	SRR6744108	SRR6744114	SRR6744116	SRR6744121	SRR6744122	SRR6744125	SRR6744126	SRR6744133	SRR6744134	SRR6744139	SRR6744141	SRR6744142	SRR6744144	SRR6744151	SRR6744152	SRR6744156	SRR6744157	SRR6744164	SRR6744166	SRR6744169	SRR6744170	SRR6744172	SRR6744173	SRR6744176	SRR6744188	SRR6744192	SRR6744196	SRR6744200	SRR6744207	SRR6744208	SRR6744209	SRR6744218	SRR6744219	SRR6744231	SRR6744232	SRR6744238	SRR6744240	SRR6744246	SRR6744248	SRR6744250	SRR6744254	SRR6744257	SRR6744260	SRR6744261	SRR6744262	SRR6744265	SRR6744270	SRR6744279	SRR6744282	SRR6744288	SRR6744291	SRR6744295	SRR6744297	SRR6744303	SRR6744304	SRR6744305	SRR6744308	SRR6744313	SRR6744322	SRR6744326	SRR6744329	SRR6744331	SRR6744335	SRR6744338	SRR6744339	SRR6744342	SRR6744343	SRR6744356	SRR6744360	SRR6744365	SRR6744366	SRR6744367	SRR6744370	SRR6744371	SRR6744376	SRR6744378	SRR6744381	SRR6744391	SRR6744393	SRR6744401	SRR6744403	SRR6744405	SRR6744415	SRR6744421	SRR6744422	SRR6744423	SRR6744429	SRR6744431	SRR6744432	SRR6744434	SRR6744441	SRR6744443	SRR6744444	SRR6744445	SRR6744448	SRR6744454	SRR6744455	SRR6744458	SRR6744460	SRR6744461	SRR6744465	SRR6744470	SRR6744471	SRR6744476	SRR6744477	SRR6744480	SRR6744482	SRR6744485	SRR6744487	SRR6744488	SRR6744497	SRR6744499	SRR6744501	SRR6744507	SRR6744517	SRR6744518	SRR6744519	SRR6744521	SRR6744523	SRR6744535	SRR6744539	SRR6744546	SRR6744547	SRR6744553	SRR6744562	SRR6744563	SRR6744564	SRR6744565	SRR6744567	SRR6744571	SRR6744574	SRR6744576	SRR6744581	SRR6744593	SRR6744599	SRR6744600	SRR6744603	SRR6744606	SRR6744609	SRR6744611	SRR6744613	SRR6744619	SRR6744620	SRR6744623	SRR6744629	SRR6744630	SRR6744632	SRR6744635	SRR6744638	SRR6744639	SRR6744649	SRR6744653	SRR6744658	SRR6744665	SRR6744667	SRR6744673	SRR6744674	SRR6744680	SRR6744684	SRR6744685	SRR6744689	SRR6744695	SRR6744696	SRR6744701	SRR6744702	SRR6744705	SRR6744707	SRR6744710	SRR6744713	SRR6744718	SRR6744723	SRR6744726	SRR6744729	SRR6744735	SRR6744739	SRR6744745	SRR6744747	SRR6744749	SRR6744756	SRR6744758	SRR6744759	SRR6744760	SRR6744766	SRR6744770	SRR6744777	SRR6744778	SRR6744780	SRR6744783	SRR6744790	SRR6744793	SRR6744794	SRR6744796	SRR6744800	SRR6744803	SRR6744804	SRR6744805	SRR6744809	SRR6744815	SRR6744819	SRR6744826	SRR6744829	SRR6744832	SRR6744833	SRR6744842	SRR6744858	SRR6744859	SRR6744860	SRR6744862	SRR6744866	SRR6744875	SRR6744877	SRR6744878	SRR6744883	SRR6744884	SRR6744894	SRR6744896	SRR6744897	SRR6744898	SRR6744901	SRR6744902	SRR6744914	SRR6744916	SRR6744917	SRR6744918	SRR6744925	SRR6744926	SRR6744928	SRR6744930	SRR6744931	SRR6744940	SRR6744941	SRR6744945	SRR6744955	SRR6744962	SRR6744971	SRR6744972	SRR6744973	SRR6744976	SRR6744977	SRR6744980	SRR6744981	SRR6744985	SRR6744991	SRR6744992	SRR6744998	SRR6744999	SRR6745001	SRR6745004
K01400	0	0	37	2	1010	0	2	0	0	0	0	0	2	0	0	0	0	449	0	0	0	0	0	90	0	0	3	0	0	14	5	6	0	0	0	0	9	0	0	6	0	0	26	2	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	12	57	0	0	0	62	1141	0	0	0	0	2	0	0	0	0	0	0	0	20	0	0	0	3	12	0	53	0	11	3	0	2	2572	2	0	0	0	0	2	2	0	0	0	13	5	461	19	0	0	0	0	0	13	0	245	0	3	0	0	0	337	0	0	9	0	2	5	51	0	11	0	0	0	16	0	0	2	3	0	0	0	18	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	58	6	18	0	0	0	8	5	0	0	80	0	0	0	0	0	0	6	0	3	2	0	0	0	0	0	0	0	0	2	16	0	518	0	6	0	0	6	0	0	13	0	11	0	0	0	0	14	0	0	3	0	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	5504	0	0	0	0	0	3347	210	0	0	1360	0	0	0	0	4	0	0	0	0	0	17	0	22	8	0	3	464	0	21	0	0	0	60	0	0	0	82	0	36	0	0	0	0	0	0	0	0	0	2	2	2	0	6	4	0	2	3	0	2	4	6	4
K01409	15966	2539	10163	3110	19268	562	4356	78	43120	25104	35169	37402	10726	3497	29748	1312	30241	16721	21524	22056	8924	30404	5272	20097	77233	92	4602	10033	4782	2185	6470	2151	23229	3881	54671	124309	6980	1425	102513	5100	125648	17462	8128	11169	4543	88866	3103	11852	29262	8426	1364	31242	64034	45	67499	3131	118474	9853	100	266709	194918	4921	15684	12118	6213	46129	10734	3759	10608	29962	11072	10496	8139	1593	40282	16600	167	5674	6266	24153	428	276	65581	8922	4493	1197	3560	15684	8422	6068	2894	2770	2762	6081	41484	6507	6396	3792	41916	6203	61645	356	11024	3779	3907	29635	12778	20939	436	4123	9091	48015	3758	24419	17782	158251	139804	34691	23360	4650	3787	2333	5771	5087	3034	7088	48237	759	58582	3035	24312	7119	9872	3885	7325	6271	2141	4617	3656	1517	21969	4215	4796	6991	64641	29311	15172	10171	17074	6517	5845	12904	116448	5258	25634	73	66932	18217	24156	47	6948	8656	99992	31313	6621	721	4237	7171	4922	6028	50215	4889	10938	52386	2029	95436	11579	387	133431	4204	1373	143844	14852	33985	16438	572	3174	3184	61612	55855	3092	8089	3883	20341	1312	7305	812	13174	47232	8642	6044	3126	57911	2473	41816	91468	19938	3461	11511	11523	56	9720	126332	14991	3506	78123	5916	73074	13072	1992	43192	20565	37048	36658	4260	22845	4658	47044	19471	1297	46584	99637	70108	60475	25471	2245	60074	286	9997	69772	9844	2522	19185	9393	2737	85723	17086	9573	3474	4796	84962	6307	54881	2732	3457	15640	19109	2114	2136	283	1268	20069	43640	5923	50881	6416	235	19448	3968	15131	17224	1264	13410	28980	43475	3661	32596	157076	7530	33679	35400	332	4380	48199	6388	2737	123246	2273	20534	131860	15906	10167	2078	5925	10174	678	4947
K01417	0	219	163	10	4	25	0	0	4	3	2	0	843	3	0	1393	2	3	0	5	2550	5	2	16	3	0	1550	187	8	320	1874	323	0	245	0	4	1508	43	3	490	0	0	3330	7297	5438	0	0	392	20	15	907	0	0	115	21	0	113	0	0	0	0	476	4	928	400	0	682	2630	40	38	634	16	19	296	0	2	0	491	0	135	4	2	97	236	762	545	254	0	4	1574	1107	0	70	3	6	732	95	462	36	499	2	4	12	0	82	7	0	15	80	17	132	2	0	0	8	0	0	923	16	3	68	0	667	67	136	18	186	0	0	139	13	0	308	1077	363	1881	617	30	144	11	97	987	2555	16	0	11	0	2220	3	369	123	0	0	0	12	0	21	17	0	201	34	27	0	6	94	16	75	903	365	416	18	17	4	0	568	0	21	0	157	133	158	0	0	45	14353	2627	776	5	5	0	0	847	0	8	0	1695	67	9	9	12	105	60	13	136	0	0	83	1410	7653	77	0	2653	0	377	169	0	1865	6	0	16	3	201	0	38	0	0	0	0	641	0	43	2	0	0	0	13	8	0	19	9	326	73	66	772	191	3	0	24	0	95	0	493	14	221	123	67	62	8	192	3	1042	13248	41	634	108	2	16	168	399	294	29	184	133	42	0	769	8	12	1829	0	7	6	0	0	2199	73	0	116	303	49	264	1174	0	87	235	513	434
K01419	4540	435	2316	567	3817	27	987	6	13618	3321	10294	10951	1658	150	2240	6	1227	3828	2352	6108	155	2755	1796	6199	15654	40	254	2643	2	569	220	171	696	1144	9661	6178	1737	186	5891	1705	5118	2708	914	212	8	9267	481	2821	10846	2306	506	5499	5312	5	4	1068	6174	3087	12	10848	11032	1020	2756	6120	408	2337	1799	739	2639	4929	329	2017	1598	455	2438	6511	25	1822	735	6895	86	85	9752	3590	1835	13	237	3056	3380	93	114	104	263	1409	9142	727	1633	663	8442	1136	4431	44	3941	239	17	8097	2689	995	114	1399	3188	7609	867	4512	665	5366	6062	2746	5589	1570	1375	579	59	2782	478	1869	6105	6	8039	366	1134	3605	1681	251	2193	191	33	758	548	501	5747	2023	399	1917	2367	4699	4067	1605	5877	1522	1817	1515	8554	1157	2568	13	5663	5181	1193	11	1019	2297	12087	10088	2797	127	234	2417	585	2522	1762	2086	4441	2680	13	9887	4927	72	8314	2058	11	7306	3712	17679	0	397	360	1099	18529	3307	454	299	1238	10295	13	615	318	896	5275	1481	1528	19	12067	228	2468	4435	6345	261	624	1496	6	141	5880	7399	982	4823	46	3932	3872	583	6402	6649	1845	7661	1379	5949	1372	1855	1377	303	10159	5161	3409	3012	6059	4256	9290	57	1984	16531	3921	309	4814	1836	404	3182	1676	1753	167	1494	5307	619	3258	6	688	5429	1530	492	554	13	70	5883	15686	201	5247	1242	81	10633	2	1773	1595	353	5016	4965	9517	1041	14	10544	1001	2384	8334	59	409	5715	313	265	5896	633	1515	24	4842	1477	439	1311	3973	370	569
K01420	5	209	0	2	0	40	0	2	5	0	0	0	3134	3	0	2	0	6	0	17	4258	0	68	0	8	0	55	116	566	64	1648	405	0	129	0	0	166	23	0	51	0	0	21	2580	4	117	3	56	0	9	7	2	0	0	0	0	0	0	0	0	0	19	0	2576	3338	0	6879	0	761	13	2862	204	275	641	0	11	0	52	0	0	0	0	0	7	17	26	1573	0	0	1046	50	6	189	0	215	2691	19	56	0	4	0	39	0	0	2806	225	0	2	0	4	14	7	111	0	0	0	4	0	132	9	17	2	1702	0	0	0	0	3	0	48	2	0	1001	77	1469	2318	8	0	1125	0	362	151	2741	2591	0	0	0	1774	287	11	166	0	2	0	0	0	4	66	2	0	2540	61	3	0	337	14	1162	89	143	10	258	3	517	0	24	73	139	0	13	6	0	0	0	411	0	78	336	3	4	0	7	3245	3	0	0	104	8	2	23	74	41	186	13	578	0	0	13	21	61	52	0	3	16	210	0	0	95	0	0	0	10	172	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	87	13	425	882	22	2633	208	0	0	194	425	1818	0	2175	9	132	11	2	26	31	18	0	39	123	0	2922	0	0	0	61	85	0	0	15	0	26	0	199	594	2	817	0	2	0	0	3	1475	2490	5	94	764	615	22	649	2	296	67	127	730
K01421	1074	43332	13112	133	916	3252	264	63	1047	133	1499	1491	88414	58	98	137	184	1188	159	1251	23546	147	1336	887	6797	102	3671	36075	6883	16346	64902	37445	135	10124	1291	427	11179	3017	397	18160	338	142	30795	64474	2892	3339	146	58119	1174	5600	8064	815	473	30	160	287	496	417	5	816	249	28761	303	62284	41804	150	61382	9282	7384	1456	180409	27332	7383	26672	98	1204	53	8174	29	1408	43	24	1966	14260	16447	32602	35378	356	558	24085	24941	51	9507	579	13172	56158	6742	6921	741	4556	141	546	477	45	53838	6442	748	99	159	150	3244	923	17810	283	40	162	452	74	6570	455	772	160	41371	3102	3032	380	844	27	366	8661	87	604	27445	30204	30813	47381	40846	155	19336	561	11200	9557	21320	21672	167	235	773	85268	5595	8990	24700	107	366	289	184	2	675	4201	114	590	41211	2157	1132	1599	29885	942	35135	8514	37486	5343	2169	215	5646	182	16868	1971	1533	13	1073	16241	20	430	1154	4066	3914	2758	16352	373	504	181	308	75316	115	1061	22	3727	441	144	906	2676	4195	6253	2729	7535	124	356	11524	14496	83636	1122	44	33449	1057	23368	240	208	83751	207	867	130	1207	16537	105	579	124	1254	264	132	69	45	1452	255	175	167	577	79	822	21	1629	3720	40898	3564	4495	19263	8075	582	92	12209	1463	9788	144	30057	325	10678	2504	5800	598	11978	12566	12	7213	23607	2817	49182	85	316	179	3080	68880	362	318	19123	1445	2544	3558	16437	10281	601	30305	599	808	33	34	366	60754	21142	325	15721	29897	4579	6365	29144	187	8038	19547	1736	34953
K01422	1958	215	1334	223	2309	20	841	2	5668	1181	5475	4985	821	82	920	0	509	2304	855	3398	0	897	967	3444	17578	20	111	1882	5	244	127	449	477	610	4567	7469	878	156	2908	1085	2755	3178	444	115	3	1403	232	1431	3443	1289	173	2661	2088	7	0	493	3492	732	8	7172	4343	452	872	1817	219	1604	1067	378	1585	2039	92	969	399	101	2626	3400	15	961	206	3365	79	47	4926	2134	729	14	183	844	1423	54	47	83	155	730	7641	453	898	330	2005	642	2248	35	1765	185	14	3563	1515	672	88	993	1374	2865	425	1968	913	2802	6323	1599	4775	935	739	243	29	831	220	1803	4464	4	4778	166	900	925	701	108	1348	95	10	183	283	332	2411	506	159	766	2568	974	2020	682	2520	1217	960	1863	8737	688	2092	7	3186	5745	664	0	606	1443	3566	3366	1587	43	98	2088	230	1437	1547	709	3477	1439	4	4194	2595	29	3978	437	2	4060	2591	8643	8	53	137	304	4466	2412	393	99	261	3367	5	235	109	696	1636	563	887	12	6673	173	1534	5867	3865	168	304	244	0	38	3282	1903	537	3790	20	2152	2582	213	2503	2716	1685	5211	641	3995	461	2428	1272	151	5632	5278	2196	1815	1206	232	4617	45	1543	10111	2526	175	3071	257	304	1246	1223	889	155	960	2698	193	3087	2	700	3971	690	401	292	3	30	3280	7142	113	31	765	28	4094	0	711	486	335	2040	1369	6699	354	5	6335	521	1207	3939	40	481	5729	246	145	1769	242	2050	14	2906	656	363	762	1519	148	342
K01423	27	15592	14684	40	5	1015	45	9	91	4	19	293	24855	34	2	2838	7	134	29	98	43446	25	1842	21	46	40	19055	21718	3578	6177	25890	8188	10	5857	40	2	11915	2153	3	5271	5	0	11645	24860	10867	3442	19	20739	6	4798	2635	27	0	173	80	13	60	0	0	29	0	16893	25	36135	21180	3	45110	19518	5746	301	20918	27536	7758	6268	0	136	24	7503	2	234	2	0	6	14645	15285	17649	16853	0	175	16088	10333	21	5120	58	9415	20935	5692	4746	50	2310	0	281	67	76	24882	3672	0	6	169	53	1589	138	7487	22	22	2	26	204	3141	164	1376	26	19188	1204	2948	13	521	11	0	7584	34	21	22038	23784	27824	26110	21636	59	16482	230	4769	8079	23907	10885	0	22	176	38569	2166	6969	11402	0	17	5	54	0	28	1903	21	683	14907	1003	302	21	13967	1136	22193	6683	9805	8443	1637	69	3607	42	6614	1134	691	0	182	8315	128	0	53	14021	34993	5009	10785	41	14	0	192	38059	13	4	15	9647	988	20	399	3236	4397	16581	420	5371	7	62	6703	15525	30395	519	12	18722	395	12392	20	5	30151	2	28	59	84	8676	19	64	14	2	30	0	364	0	39	28	23	0	49	7	77	0	783	335	23735	7702	2293	24919	14031	8	10	16833	3861	11901	0	34419	133	10418	872	6998	217	4532	7593	24	10343	31531	0	19416	72	3	95	2825	24437	126	14	3500	38	2509	36	19518	5338	53	13379	21	109	28	17	41	37937	12026	76	6519	12501	12053	4821	26168	37	13189	5789	3891	22095
K01424	9	290	14	3	0	413	0	3	2	829	0	2	8688	35	590	1422	2	0	2087	12	15	1329	2	0	406	0	371	636	0	394	417	946	6	526	0	2409	4459	321	1586	666	1260	654	10200	7234	549	375	3	9	0	69	2758	3	426	12	25	6	1464	11	0	4038	2728	2165	48	1010	1448	935	2	1405	0	28	445	26	4	455	814	3	0	374	389	80	3	0	0	76	2	2	827	2	4	0	4007	39	36	0	0	2190	1479	1350	3	3749	1521	41	12	26	6	6	10	180	89	413	840	5	2	1213	159	1593	3207	384	11	5	96	3	2316	15	9	2	723	0	1070	242	428	3	16	5140	259	9011	144	19	5	435	45	697	9	188	1221	1539	2	2126	0	2219	121	822	5469	2	583	0	1123	16	577	117	2	0	5	6	21	11	47	239	329	378	796	8	5	1380	1110	0	39	0	3597	0	2	1858	3	15	7069	605	1995	0	1807	1123	0	419	68	0	3	5067	147	210	9	21	1104	0	9	1015	798	1682	188	380	2802	0	3	5868	1903	432	0	1898	5332	2545	9	5	3	62	1120	1650	0	3	0	933	164	0	0	1449	1111	842	0	9	2201	0	0	12	41	3	19	580	364	6	414	0	27	22	1168	1119	1402	0	754	2	13	84	165	2	452	15257	6	951	70	2	48	1429	161	103	11	640	0	176	6	4	3	2941	2386	0	3	2	232	3002	1380	10	1512	7	504	59	616	5341	0	142	2044	278	235
K01426	3663	435	2135	234	2877	16	1421	2	8301	0	12741	11358	974	4	12	3	1326	3748	12	7127	0	53	1425	6014	33277	32	356	3078	7	642	428	62	850	884	6480	29	2073	193	510	2389	6	4	1098	181	6	664	522	1974	6318	2236	246	2779	1191	5	2	1167	12	1654	2	0	3	1097	1656	4463	390	29	2115	1123	3401	1699	211	1494	1064	231	3	5484	21	2167	2	6227	167	109	6394	3892	1278	21	280	358	2644	166	92	15	348	130	15186	747	1969	763	1204	1772	48	29	2336	2	11	7008	3035	162	174	45	3931	3580	171	399	4	17	52	2	5547	2814	868	452	48	2698	426	2421	3075	0	8	69	0	2478	997	153	2664	215	28	366	588	378	4868	1518	438	1418	0	57	4788	2196	4225	1567	1251	0	3	1158	4	19	1936	11410	9	28	1007	2488	2371	5857	1907	56	179	3027	283	2599	3	1208	6317	0	5	5747	5414	38	0	524	3	4	5450	13092	0	17	300	1018	0	13	1219	328	148	4785	3	2348	471	120	4090	1144	1960	14	5329	267	28	25	6475	316	455	297	19	95	739	2734	736	30	38	0	2426	66	4538	3819	5	19	402	5903	1030	9	10	356	11356	10	9	0	2257	454	39	50	3939	12804	3467	256	4269	622	399	2125	0	2242	140	2532	0	542	22	14	410	3608	1043	696	705	2	40	6253	10743	174	3	1705	49	7895	4	1485	1789	402	3360	3134	1458	1390	3	5	1174	2531	5882	66	3	2	426	89	163	630	650	12	4862	1710	815	2005	4981	270	761
K01428	0	63	2	0	2	0	11	0	4	0	0	0	0	0	0	0	0	5	0	38	0	0	2	38	0	0	0	498	3	2	11	0	0	0	2	0	6	0	0	2	5	0	2	13	0	56	0	0	0	11	0	0	6	0	0	6	10	0	0	0	0	4	2	3	2	0	0	44	9	2	2	696	0	0	0	0	0	2	0	22	0	0	0	25	0	0	3	37	1446	0	4	3	0	0	30	3	13	0	0	34	0	0	0	0	5	5	0	5	0	33	0	0	0	226	0	6	0	12	2	209	2120	0	0	7	8	0	7	0	0	0	0	0	10	4	305	0	14	11	0	0	2	0	0	0	0	0	2	0	0	3	0	99	0	0	0	0	0	0	0	0	219	15	3	567	2	1835	5	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	11	2	0	19	0	0	23	0	2	0	0	2	0	3	0	2	65	0	0	0	0	2	11	0	9	0	8	2	7	4	0	2	0	0	0	0	0	10	5	7	0	0	0	0	2	0	3	0	2	0	0	0	0	10	2	0	0	18	5	4	8	11	4	0	0	0	158	2	0	2	0	0	0	0	3	0	7	0	0	0	0	3	52	5	0	3	6	2	0	0	0	0	42	46	0	0	0	0	13	0	0	0	3	6	0	0	2	0	6	0	0	0	0	0	7
K01436	20439	2317	1742	3504	33708	56	4147	7	22516	0	22627	19253	1719	5	49	610	2768	16471	66	11920	11	117	2804	7994	45731	51	1271	1914	7	936	250	230	2183	1666	39012	59	2237	308	1927	49	2	26	1607	4403	4222	1010	514	2727	26067	7286	360	17247	10684	16	13	4130	45	4949	29	0	2	2354	9131	12997	551	130	1252	799	14643	10429	1201	4366	913	626	15	12044	140	78	4	20958	363	165	27402	3812	2461	364	486	7096	3035	1401	701	27	306	8992	24351	993	1614	1957	13417	796	88	28	11727	15	27	21665	13735	361	168	123	1973	21313	318	1544	2	70	139	11	3242	6880	1067	1091	218	3109	788	6627	7400	0	24	841	0	3219	2668	170	3425	319	165	1067	1839	166	18606	5906	1361	3125	0	362	12011	1002	17757	998	1591	3	12	6244	3	48	3935	6973	19	13	5406	7214	7715	16353	3996	176	649	4379	558	1110	3	2830	15203	0	97	17679	5752	374	13	2583	15	12	9215	19133	5	177	272	2961	9	11	1473	293	354	19103	12	638	500	284	13141	4081	1677	15	36530	276	83	38	7352	1168	11402	4918	40	1048	788	5990	3001	39	239	14	8897	3710	16170	29164	4	56	2375	19057	3429	10	13	971	35748	15	34	4	5482	1118	64	284	12080	51231	2276	405	16742	2038	510	24141	5	2359	284	1282	0	494	41	23	672	4542	6851	616	2489	12	104	3825	40702	316	9	4986	100	9264	9	8072	3633	408	13735	2967	37214	1725	11	4	1355	14337	31861	157	11	4	404	1135	285	924	425	58	11695	1974	1672	1569	2032	172	552
K01439	1237	218	589	76	1252	10	303	0	4518	898	2483	2061	346	38	470	148	376	1476	1904	7906	10	931	579	2441	6463	17	226	1292	2	293	1312	56	275	564	3191	2686	1398	105	2177	1331	1552	1456	549	60	588	541	179	761	1422	701	286	573	837	153	9	433	2434	541	0	2439	1441	448	490	1609	206	1130	823	10761	1064	1616	41	1388	515	50	1300	1330	9	1095	247	1552	53	36	2049	2451	733	13	188	744	1243	9	68	23	153	290	6695	486	546	302	831	704	1184	20	812	67	11	1291	1126	188	175	191	1108	720	316	1178	329	1750	2957	450	3648	1238	484	111	30	1782	286	627	1931	2	2960	149	854	782	408	262	1323	187	8	152	218	74	675	370	257	584	1177	206	845	700	1312	761	524	740	3812	239	488	12	1260	2312	681	30	233	858	1027	2652	901	11	86	1435	108	852	613	572	1295	1211	1530	1706	2550	31	377	519	10	2880	1511	4671	2	399	215	312	1948	1302	242	3411	114	1807	2	228	128	229	1830	494	535	770	1613	91	853	3444	1820	179	929	161	18	113	1151	600	256	1267	299	2320	886	415	1387	1628	946	6	714	1432	611	1308	438	128	4647	1389	405	821	632	140	2254	32	1461	1813	1995	247	2609	132	213	727	1046	893	101	1134	480	499	1784	187	352	1332	291	304	402	0	1315	3385	4179	98	19	396	15	4589	8	1114	436	248	1237	660	4002	750	3	2535	639	985	1441	44	7	5026	1006	241	1032	358	822	7	1653	1211	129	938	1887	174	428
K01442	0	0	0	67	0	33	0	4	6	10206	0	9	0	48	1021	0	0	9	1134	12	13	17932	7	4	6409	0	0	43	2	16	0	632	10	4	0	4360	2	15	1762	0	9166	2867	6	0	2	294	3	0	2	0	3	26	889	0	3	0	1755	16	0	29012	24988	9	0	0	0	609	2	4	0	0	16	0	9	0	1971	0	0	5	321	9	0	0	0	2	0	0	0	20	0	0	2	99	31	4	0	0	0	2	2	0	1437	14	0	51	7	0	30	357	12	454	0	3	31	1139	491	1814	3203	2672	2	0	1024	0	0	37	17	0	888	5	2941	7	667	12	0	0	0	0	0	7	7	14	0	0	2	0	1958	16065	2	2	0	0	0	876	8612	0	605	2	899	0	6	0	0	4	0	0	0	0	0	0	0	0	773	12	28	7518	4	0	48	0	16332	0	2	2966	0	0	13	0	10	0	2171	1240	6	16	110	0	3	4	0	340	11	0	26	3	0	0	868	2865	0	0	4	2	0	0	19645	9	0	1848	0	13006	0	7	0	0	1648	4606	2	0	0	855	230	10	0	2736	1164	11997	0	74	2346	4	0	0	0	7	2	11	13	9	4518	0	175	2	1767	0	2120	0	0	0	0	0	10	11	0	0	0	8	78	15	0	0	0	0	0	0	0	811	0	0	14	5195	11	0	0	14	3513	24432	0	3	16474	0	188	8	0	0	19	20	0	3	4
K01443	4329	3567	11030	620	12161	265	1904	33	12346	2500	13945	10392	8823	553	6306	37	4065	5161	3877	14646	20737	12264	3430	11197	17719	87	3840	11179	331	935	1563	704	3588	2441	25297	6289	9477	1783	8867	3745	20638	2931	3605	443	19	5018	1074	6235	8146	17755	896	6441	9500	20	4137	1241	13702	2459	9	14849	2911	4010	2219	6149	4876	1459	10647	5227	4739	3879	3289	8616	4988	1003	2051	7575	68	3584	1629	7607	139	128	17069	21374	6097	329	1184	3132	3716	423	969	355	2108	3499	27749	7751	4780	1836	3292	4088	8309	291	4389	469	1570	11709	4691	4619	1276	1551	5254	9755	1553	3269	594	6080	4559	3532	8385	2759	2074	574	2998	1608	948	2652	11578	23	6829	1197	1170	1276	3615	2800	11126	2357	3157	485	1675	585	7596	2563	1015	3667	2476	15229	4275	6400	10952	3167	7378	831	6466	1209	6322	12	5577	10700	1604	84	6001	7578	3230	8369	10475	249	1565	8529	988	3851	3242	2274	8185	4389	407	7022	7216	135	31547	3969	192	8656	7988	21473	6492	623	1211	787	19943	3174	1596	3852	733	5218	146	1487	474	2212	10301	2189	3908	1369	14665	1596	3300	3213	18712	558	1645	1887	15	1696	12234	7265	1092	6715	2371	6762	4805	1055	6166	14554	1123	6480	1478	7347	1266	1846	1431	384	12113	2317	2362	2544	2567	1188	11146	103	5576	32475	27069	2183	13203	1588	3466	10603	3303	5338	562	3559	4814	1199	3612	1560	2048	11469	3581	1070	1536	18	885	8393	14007	1865	430	1950	148	10715	4896	3859	2957	1213	4569	6013	10859	8670	2915	15979	2396	8565	10786	84	650	5246	8165	5823	5122	4804	22962	14200	13507	4620	925	5794	12608	1086	4886
K01446	0	31	156	3	0	0	0	0	6	0	4	8	49	0	0	8	0	0	0	4	144	3	25	11	0	3	25	374	0	22	20	87	0	37	0	0	107	35	0	51	0	0	79	10	4	0	3	214	0	9	37	2	0	2	3	0	0	0	0	0	0	46	0	167	1011	0	173	76	7	0	419	45	2	36	0	2	0	131	0	7	0	0	0	0	80	54	124	0	5	59	24	0	34	0	217	37	1014	22	0	28	0	18	0	0	1045	0	0	3	2	0	31	0	20	0	0	0	0	3	361	2	12	0	0	0	0	0	6	0	0	26	0	0	278	95	1300	293	0	0	237	47	173	612	184	250	0	0	4	639	55	17	408	0	0	0	0	4	0	4	0	0	526	53	0	21	499	0	56	112	76	499	5	0	9	0	40	814	8	0	0	519	0	0	0	1024	0	0	9	0	0	0	0	1014	0	0	0	162	113	2	0	3	85	265	0	90	0	0	88	29	0	3	0	238	0	200	0	0	23	0	0	0	22	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	3165	238	36	805	0	2	0	0	4	140	0	42	0	336	14	197	2	36	60	2	7	3492	0	163	0	0	0	367	0	3	0	15	0	21	0	14	0	2	1520	0	15	0	0	0	40	13	0	17	791	0	160	46	0	1633	92	32	31
